task_id,dataset_name,problem_type,context_len,use_chunk,chunk_size,seed,fit_time_s,eval_time_s,fit_mem_mb,eval_mem_mb,auc,acc,r2,rmse
363618,bank-marketing,binary,7000,1,256,1,0.30607063201023266,1.1664884180063382,8.125,1019.5927734375,0.7483756168524869,0.8926241291606768,0,0
363613,Amazon_employee_access,binary,10000,1,256,1,0.3408211570349522,1.3218708530184813,8.125,918.06005859375,0.8053343018597844,0.9421727189502593,0,0
363630,Diabetes130US,binary,5000,1,256,1,0.4534370000474155,2.916545383981429,8.125,3639.71875,0.6253797342917883,0.9119826621923938,0,0
363627,credit_card_clients_default,binary,7000,1,256,1,0.4006853000028059,1.4973153300234117,8.125,1624.80859375,0.7749221061974617,0.8248333333333333,0,0
363618,bank-marketing,binary,8000,1,256,1,0.35210686799837276,1.3402402810170315,8.125,1080.23876953125,0.7480235862847754,0.8925135463894726,0,0
363628,customer_satisfaction_in_airline,binary,5000,1,256,1,0.3771320609957911,3.1522820650134236,8.125,3303.83544921875,0.9879642292967741,0.9424468740375731,0,0
363631,diamonds,regression,6000,1,256,1,0.6372566350037232,2.5426363029982895,8.125,5363.65625,0,0,0.9816608428955078,535.5449327554131
363618,bank-marketing,binary,9000,1,256,1,0.3412868740269914,1.448669234989211,8.125,1141.78125,0.7504914697098648,0.8933982085591065,0,0
363627,credit_card_clients_default,binary,8000,1,256,1,0.47294338402571157,1.7124428279930726,8.125,1747.826171875,0.7745987749535523,0.827,0,0
363613,Amazon_employee_access,binary,20000,1,256,1,0.5078688099747524,3.2336081020184793,8.125,1442.71337890625,0.8314225588326407,0.9433933475740006,0,0
363630,Diabetes130US,binary,6000,1,256,1,0.5698851550114341,3.4685047270031646,8.125,3905.41064453125,0.6297112000952285,0.9119826621923938,0,0
363618,bank-marketing,binary,10000,1,256,1,0.3788590800249949,1.6094853680115193,8.125,1201.53125,0.751476066301063,0.893177043016698,0,0
2754850631352,0,0
363631,diamonds,regression,7000,1,256,1,0.7114530259859748,2.814326564024668,8.125,5363.65625,0,0,0.9816396236419678,535.85498271454
363627,credit_card_clients_default,binary,9000,1,256,1,0.5123646759893745,1.9377249450189993,8.125,1868.02734375,0.7743741363387067,0.8271666666666667,0,0
363616,APSFailure,binary,2000,1,256,1,0.8591407830244862,8.499632012972143,8.125,14864.6572265625,0.9812490330440078,0.988421052631579,0,0
363627,credit_card_clients_default,binary,10000,1,256,1,0.5446466589928605,2.1993197120027617,8.125,1989.45068359375,0.7736888514903313,0.8256666666666667,0,0
363630,Diabetes130US,binary,7000,1,256,1,0.4564288139808923,3.901257368037477,8.125,4097.9111328125,0.6268463992941887,0.9119826621923938,0,0
363631,diamonds,regression,8000,1,256,1,0.7858000540290959,3.101508522988297,8.125,5363.65625,0,0,0.9817401170730591,534.3860671368594
363618,bank-marketing,binary,20000,1,256,1,0.5466233200277202,3.6584673519828357,8.125,1811.68798828125,0.7516553959278561,0.8939511224151278,0,0
363628,customer_satisfaction_in_airline,binary,7000,1,256,1,0.3468686999985948,3.8179927509627305,8.125,3514.49755859375,0.9885543678034624,0.9429858330766862,0,0
363613,Amazon_employee_access,binary,30000,1,256,1,2.4552603420452215,4.840141760010738,8.125,1773.0810546875,0.8268729770437866,0.9429356118400977,0,0
363631,diamonds,regression,9000,1,256,1,0.8136890080058947,3.3822943919803947,8.125,5363.65625,0,0,0.9817033410072327,534.9239724016862
363630,Diabetes130US,binary,8000,1,256,1,0.5853127410518937,4.415552301972639,8.125,4379.1005859375,0.6269227221346283,0.9119826621923938,0,0
363628,customer_satisfaction_in_airline,binary,8000,1,256,1,0.3851622989750467,4.327168167044874,8.125,3623.26025390625,0.9887535809724577,0.9436787804126886,0,0
363627,credit_card_clients_default,binary,20000,1,256,1,0.8183845020248555,5.627641444036271,8.125,3203.61474609375,0.7750474071333806,0.8261666666666667,0,0
363618,bank-marketing,binary,30000,1,256,1,2.310858840995934,6.544538502988871,8.125,2414.6953125,0.7508702517598569,0.8941722879575362,0,0
363631,diamonds,regression,10000,1,256,1,0.86280678602634,3.7991551969898865,8.125,5363.65625,0,0,0.9817270636558533,534.5770816729801
363616,APSFailure,binary,3000,1,256,1,0.9868757979711518,10.799211021978408,8.125,15725.75146484375,0.9817248667580326,0.9891447368421052,0,0
363628,customer_satisfaction_in_airline,binary,9000,1,256,1,0.4010139979654923,4.600566861976404,8.125,3728.0234375,0.9887360606934529,0.9456806282722513,0,0
363630,Diabetes130US,binary,9000,1,256,1,0.5299103939905763,4.90690517303301,8.125,4572.91943359375,0.6256038317901831,0.9119826621923938,0,0
363620,Bioresponse,binary,2000,1,256,1,16.0501551249763,9.802844759018626,8.125,15669.43408203125,0.8384663733500944,0.758988015978695,0,0
363627,credit_card_clients_default,binary,30000,1,256,1,0.9597934830235317,7.367964268021751,8.125,3689.0498046875,0.7767427594362329,0.8265,0,0
363628,customer_satisfaction_in_airline,binary,10000,1,256,1,0.4548074819613248,4.986411457997747,8.125,3832.78662109375,0.9887823916326928,0.9454111487526948,0,0
363630,Diabetes130US,binary,10000,1,256,1,0.6427103190217167,5.40879053901881,8.125,4766.80078125,0.6258823629697531,0.9119826621923938,0,0
363618,bank-marketing,binary,40000,1,256,1,2.444300812028814,8.806625661964063,8.125,2790.5927734375,0.7509957233139168,0.8938405396439235,0,0
